interaction_id,investor_id,agent_id,date,outcome,objections_raised,duration_sec,sentiment
int_42fe94f2,inv_ab1809d2,agt_103,2025-10-15,Rejected,"[""EMI pressure""]",175,Annoyed
int_657b0916,inv_41ccf834,agt_115,2025-10-15,Follow-Up,"[""Need liquidity for business"", ""Send details on WhatsApp""]",599,Curious
int_7efd4db1,inv_b21af92a,agt_118,2025-10-15,Rejected,"[""Competitor has zero commission""]",82,Skeptical
int_cc733bfe,inv_9ded6c71,agt_118,2025-10-15,Converted,"[""Pocket money issue"", ""Past returns negative""]",518,Relieved
int_e448c7b1,inv_e1e30064,agt_101,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",450,Confused
int_c79a66c0,inv_7dd72563,agt_113,2025-10-15,Converted,"[""Initial hesitation resolved""]",828,Trusting
int_fbb59af3,inv_828ccc4a,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",26,Frustrated
int_7ca225d2,inv_934c7d9e,agt_100,2025-10-15,Rejected,"[""Need to ask family"", ""Past returns negative""]",65,Skeptical
int_999fd69e,inv_49a2da62,agt_106,2025-10-15,Rejected,"[""EMI pressure"", ""Past returns negative""]",199,Firm
int_fa90c28a,inv_4d6c1a89,agt_106,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",32,Frustrated
int_43d6d449,inv_dff6cca7,agt_116,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",187,Busy
int_5d7e2850,inv_fdb80cf9,agt_119,2025-10-15,Converted,"[""Need to ask family""]",1033,Enthusiastic
int_df273ec7,inv_5b3bfdf4,agt_118,2025-10-15,Rejected,"[""Pocket money issue""]",102,Firm
int_9e793036,inv_1c171cf1,agt_103,2025-10-15,Converted,"[""Initial hesitation resolved""]",940,Trusting
int_a5737dc7,inv_9b09677b,agt_117,2025-10-15,Rejected,"[""Income is irregular""]",237,Firm
int_e5117f14,inv_50808790,agt_119,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",230,Confused
int_4998f2ba,inv_f3b6689e,agt_112,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",44,Frustrated
int_385c8a7a,inv_a35b73ff,agt_100,2025-10-15,Converted,"[""Initial hesitation resolved""]",794,Relieved
int_2a0a484b,inv_f3abfd09,agt_119,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",284,Busy
int_5aa283bd,inv_1844b821,agt_111,2025-10-15,Rejected,"[""Need to ask family""]",180,Skeptical
int_20927c4c,inv_9f0e1c86,agt_112,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",346,Confused
int_54e82bff,inv_e980689e,agt_104,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Past returns negative"", ""Send details on WhatsApp""]",446,Confused
int_0f0b7e25,inv_15000f74,agt_110,2025-10-15,Follow-Up,"[""EMI pressure"", ""Send details on WhatsApp""]",281,Busy
int_1af19d88,inv_e34619ad,agt_108,2025-10-15,Rejected,"[""Competitor has zero commission""]",110,Skeptical
int_3bd3013c,inv_0fc0734f,agt_102,2025-10-15,Rejected,"[""Market is high""]",158,Firm
int_f957244f,inv_7b8d8b38,agt_111,2025-10-15,Rejected,"[""EMI pressure""]",228,Skeptical
int_2247d2f7,inv_01235200,agt_107,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",47,Frustrated
int_abeaf63f,inv_0a2bd5ab,agt_110,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",52,Frustrated
int_ab7d55cd,inv_e091462c,agt_115,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",251,Confused
int_690dc7b7,inv_7478204a,agt_103,2025-10-15,Rejected,"[""Pocket money issue""]",139,Firm
int_b59ef221,inv_ce3f8611,agt_118,2025-10-15,Rejected,"[""Competitor has zero commission"", ""Past returns negative""]",80,Firm
int_6e9be185,inv_260eb897,agt_108,2025-10-15,Rejected,"[""EMI pressure"", ""Past returns negative""]",137,Annoyed
int_1551b273,inv_327e67be,agt_111,2025-10-15,Rejected,"[""Competitor has zero commission"", ""Past returns negative""]",133,Skeptical
int_4e801b3a,inv_cec28f1c,agt_110,2025-10-15,Rejected,"[""Market is high""]",193,Annoyed
int_4f43f2ea,inv_5a0ae080,agt_119,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",344,Curious
int_6a2fef91,inv_79861e89,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",53,Frustrated
int_6b3c2084,inv_ffcff056,agt_116,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",21,Frustrated
int_7becf170,inv_73f9f01a,agt_116,2025-10-15,Rejected,"[""Market is high""]",114,Firm
int_cec78052,inv_bbdb1d23,agt_112,2025-10-15,Converted,"[""Initial hesitation resolved""]",1023,Enthusiastic
int_6c1bb44d,inv_4ea3bd6e,agt_108,2025-10-15,Rejected,"[""Market is high""]",232,Firm
int_2c4a1f76,inv_757692b5,agt_113,2025-10-15,Rejected,"[""Market is high""]",223,Annoyed
int_b75d4b84,inv_5e1b5733,agt_109,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",23,Frustrated
int_78c51919,inv_ee95a251,agt_117,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",33,Frustrated
int_56228934,inv_bc2e636f,agt_116,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",53,Frustrated
int_8129a398,inv_61e4f350,agt_113,2025-10-15,Rejected,"[""Market is high"", ""Past returns negative""]",217,Firm
int_eccfd389,inv_90989148,agt_117,2025-10-15,Rejected,"[""Pocket money issue""]",74,Annoyed
int_a14d5a98,inv_0fbc9c35,agt_116,2025-10-15,Rejected,"[""Need to ask family""]",202,Annoyed
int_9a6f7d52,inv_9e30378d,agt_107,2025-10-15,Rejected,"[""Pocket money issue""]",210,Firm
int_a4e34577,inv_3c588bcc,agt_117,2025-10-15,Rejected,"[""EMI pressure""]",180,Skeptical
int_5c74f04f,inv_d66dbab2,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",39,Frustrated
int_d8b7bd74,inv_db776084,agt_105,2025-10-15,Rejected,"[""Market is high""]",63,Skeptical
int_809665d1,inv_951a9ad2,agt_100,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",350,Confused
int_0197b799,inv_c106d3bc,agt_107,2025-10-15,Converted,"[""Initial hesitation resolved""]",419,Trusting
int_232230ec,inv_d2a2d0b0,agt_119,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",46,Frustrated
int_b9eacd3d,inv_cb99bb87,agt_106,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",34,Frustrated
int_8ada0d2b,inv_9bc09a3d,agt_113,2025-10-15,Follow-Up,"[""Income is irregular"", ""Send details on WhatsApp""]",461,Busy
int_e263f9d5,inv_6cc0764b,agt_107,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",248,Curious
int_9aeb4c0a,inv_982440ce,agt_105,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",24,Frustrated
int_11aed633,inv_f6e97c70,agt_103,2025-10-15,Rejected,"[""Need to ask family"", ""Past returns negative""]",79,Firm
int_445d2839,inv_764c0980,agt_102,2025-10-15,Converted,"[""Competitor has zero commission""]",1172,Enthusiastic
int_3a7af021,inv_f7387007,agt_105,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",336,Busy
int_4f296eec,inv_8ffa4b28,agt_114,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",36,Frustrated
int_8fc3f414,inv_6b23df8c,agt_108,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",23,Frustrated
int_14864266,inv_61c65dbc,agt_119,2025-10-15,Converted,"[""EMI pressure""]",1180,Enthusiastic
int_0688c904,inv_71eaceea,agt_111,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",27,Frustrated
int_69625f81,inv_4830cddf,agt_111,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",48,Frustrated
int_7e7c785f,inv_5310e50a,agt_100,2025-10-15,Follow-Up,"[""Pocket money issue"", ""Send details on WhatsApp""]",481,Confused
int_b15e2b32,inv_6d6ae19c,agt_110,2025-10-15,Converted,"[""Initial hesitation resolved""]",687,Relieved
int_ae06858b,inv_60267a79,agt_116,2025-10-15,Rejected,"[""Need to ask family""]",90,Skeptical
int_54cb1530,inv_18721c77,agt_117,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",425,Confused
int_593e16bf,inv_a6b70c4f,agt_112,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",590,Confused
int_8730b0d1,inv_ba5ffc58,agt_108,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",587,Confused
int_bf06372e,inv_30a3246d,agt_111,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",23,Frustrated
int_17409130,inv_857afba6,agt_103,2025-10-15,Converted,"[""Need to ask family""]",1000,Trusting
int_40ab44d8,inv_f110224f,agt_104,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",366,Curious
int_2dce005e,inv_91006e53,agt_105,2025-10-15,Follow-Up,"[""Income is irregular"", ""Past returns negative"", ""Send details on WhatsApp""]",488,Busy
int_97199f84,inv_dd09d6ac,agt_107,2025-10-15,Converted,"[""EMI pressure""]",951,Relieved
int_78bbf898,inv_3c188f23,agt_104,2025-10-15,Converted,"[""Need to ask family""]",1104,Enthusiastic
int_1e94d916,inv_19644e2c,agt_103,2025-10-15,Follow-Up,"[""Need liquidity for business"", ""Send details on WhatsApp""]",464,Curious
int_e8456f13,inv_f1bff13e,agt_103,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",360,Confused
int_2411330e,inv_458ef6e0,agt_111,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",37,Frustrated
int_684c24c2,inv_8938cb04,agt_100,2025-10-15,Rejected,"[""Market is high""]",104,Skeptical
int_68ae7c55,inv_e75f9245,agt_108,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",46,Frustrated
int_251d1a66,inv_d0472808,agt_114,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",294,Confused
int_f6d46de6,inv_3b0e38fc,agt_117,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",25,Frustrated
int_7033e0ab,inv_51bbd5de,agt_101,2025-10-15,Rejected,"[""Competitor has zero commission""]",166,Firm
int_0b57313b,inv_435b0399,agt_114,2025-10-15,Rejected,"[""Need liquidity for business""]",239,Skeptical
int_3d9c625c,inv_e5c91d80,agt_101,2025-10-15,Rejected,"[""Competitor has zero commission"", ""Past returns negative""]",112,Skeptical
int_70eb047d,inv_11239127,agt_119,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",53,Frustrated
int_e0f6e13f,inv_45f75d17,agt_101,2025-10-15,Converted,"[""EMI pressure""]",786,Relieved
int_2091dcf5,inv_2943bd5c,agt_118,2025-10-15,Converted,"[""Initial hesitation resolved""]",1132,Relieved
int_77a7ca6a,inv_411029f1,agt_119,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",30,Frustrated
int_251ce892,inv_b7cfdf4c,agt_119,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",30,Frustrated
int_4c605bbf,inv_68af1d3c,agt_102,2025-10-15,Rejected,"[""Market is high"", ""Past returns negative""]",162,Annoyed
int_cd399173,inv_13dc3aa2,agt_118,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",47,Frustrated
int_d7e3692b,inv_32b37aae,agt_104,2025-10-15,Rejected,"[""Market is high""]",66,Skeptical
int_e32cba89,inv_02fe7be8,agt_108,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",50,Frustrated
int_1c239804,inv_0f2d1efe,agt_111,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",58,Frustrated
int_68594b6f,inv_8593cbcb,agt_100,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",27,Frustrated
int_84d4f1c2,inv_386616bf,agt_106,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",44,Frustrated
int_04c466f6,inv_4df3e889,agt_106,2025-10-15,Rejected,"[""Need to ask family""]",95,Firm
int_c5c37bf0,inv_0ab1bad5,agt_114,2025-10-15,Converted,"[""Initial hesitation resolved""]",422,Relieved
int_ae96c667,inv_a0b6c7a6,agt_101,2025-10-15,Rejected,"[""Need to ask family""]",130,Firm
int_6a19fa4c,inv_e46a2330,agt_104,2025-10-15,Rejected,"[""Market is high"", ""Past returns negative""]",123,Skeptical
int_eeec3241,inv_598da908,agt_115,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",47,Frustrated
int_b666d381,inv_cfad1a0a,agt_117,2025-10-15,Rejected,"[""Competitor has zero commission""]",163,Firm
int_33f993eb,inv_81e4a165,agt_103,2025-10-15,Rejected,"[""Income is irregular""]",112,Skeptical
int_366a6085,inv_593e4b47,agt_115,2025-10-15,Follow-Up,"[""EMI pressure"", ""Send details on WhatsApp""]",532,Busy
int_8e1757df,inv_329e256a,agt_118,2025-10-15,Follow-Up,"[""Too risky for my age"", ""Past returns negative"", ""Send details on WhatsApp""]",430,Curious
int_c755c2b8,inv_11a469ce,agt_104,2025-10-15,Converted,"[""Need to ask family"", ""Past returns negative""]",923,Enthusiastic
int_ba40d675,inv_68a638ce,agt_115,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",25,Frustrated
int_6cf08a18,inv_838f71c3,agt_105,2025-10-15,Rejected,"[""Need to ask family"", ""Past returns negative""]",77,Skeptical
int_7b95bbf6,inv_63314c3d,agt_107,2025-10-15,Rejected,"[""Competitor has zero commission"", ""Past returns negative""]",203,Annoyed
int_fc995ea9,inv_104b60ef,agt_109,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",26,Frustrated
int_18196060,inv_236f1daf,agt_107,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",451,Confused
int_b9af4e70,inv_2418fea7,agt_104,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",235,Curious
int_16ee9125,inv_df15248c,agt_107,2025-10-15,Follow-Up,"[""Market is high"", ""Past returns negative"", ""Send details on WhatsApp""]",533,Busy
int_7eea2be6,inv_6eed68da,agt_101,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",248,Curious
int_089f3650,inv_5939a7a6,agt_119,2025-10-15,Converted,"[""Market is high""]",708,Relieved
int_2cad8f42,inv_ff858489,agt_106,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",22,Frustrated
int_d1eba8c2,inv_f557adff,agt_106,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",52,Frustrated
int_02f56f34,inv_dd954cbf,agt_116,2025-10-15,Rejected,"[""Competitor has zero commission"", ""Past returns negative""]",123,Firm
int_fdfcd7de,inv_c60c8387,agt_101,2025-10-15,Converted,"[""Competitor has zero commission""]",821,Trusting
int_985a999b,inv_72e0048e,agt_115,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",30,Frustrated
int_88160a00,inv_e8d78dce,agt_108,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",35,Frustrated
int_2f9c23d7,inv_ca507479,agt_109,2025-10-15,Rejected,"[""Need to ask family""]",221,Firm
int_7c801c98,inv_aafe9f32,agt_103,2025-10-15,Rejected,"[""Need to ask family""]",237,Firm
int_aa66cb02,inv_bb778b61,agt_106,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",35,Frustrated
int_b31f4cfc,inv_c700d341,agt_103,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",221,Confused
int_e4b6be9a,inv_949e4474,agt_115,2025-10-15,Rejected,"[""Need to ask family""]",88,Annoyed
int_a7fb1f6e,inv_2082d56f,agt_105,2025-10-15,Follow-Up,"[""Need liquidity for business"", ""Send details on WhatsApp""]",383,Confused
int_0a96319c,inv_e2081337,agt_109,2025-10-15,Rejected,"[""EMI pressure"", ""Past returns negative""]",110,Annoyed
int_33153130,inv_ca93157d,agt_103,2025-10-15,Rejected,"[""Market is high""]",179,Annoyed
int_597d5250,inv_3db333ca,agt_117,2025-10-15,Rejected,"[""Need to ask family""]",145,Skeptical
int_9c5ab663,inv_2c242882,agt_118,2025-10-15,Rejected,"[""Need liquidity for business"", ""Past returns negative""]",84,Skeptical
int_8b20c59d,inv_3cf68e28,agt_100,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",48,Frustrated
int_7fd2ea54,inv_d32dc91d,agt_118,2025-10-15,Rejected,"[""EMI pressure"", ""Past returns negative""]",223,Firm
int_0ac29e58,inv_95c31b1a,agt_107,2025-10-15,Rejected,"[""EMI pressure""]",84,Annoyed
int_2eeec792,inv_ca6ddbcf,agt_108,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",41,Frustrated
int_077c983c,inv_36d95dbf,agt_104,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Past returns negative"", ""Send details on WhatsApp""]",427,Curious
int_3a731ffd,inv_19594066,agt_104,2025-10-15,Converted,"[""Too risky for my age""]",780,Relieved
int_4cc29b8e,inv_b603a82b,agt_116,2025-10-15,Follow-Up,"[""Market is high"", ""Past returns negative"", ""Send details on WhatsApp""]",463,Confused
int_06db30a0,inv_cf1652a8,agt_103,2025-10-15,Rejected,"[""Competitor has zero commission""]",220,Skeptical
int_e990a0f3,inv_1a395d02,agt_115,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",39,Frustrated
int_67a5a13b,inv_9201bcc8,agt_104,2025-10-15,Converted,"[""Initial hesitation resolved""]",1054,Enthusiastic
int_c557ceae,inv_7edbdaa6,agt_100,2025-10-15,Converted,"[""Initial hesitation resolved""]",670,Trusting
int_531e2b4a,inv_36206309,agt_116,2025-10-15,Rejected,"[""Competitor has zero commission"", ""Past returns negative""]",96,Annoyed
int_ae04977c,inv_3e45cb6c,agt_115,2025-10-15,Rejected,"[""Pocket money issue""]",69,Skeptical
int_e556d51d,inv_371b379d,agt_107,2025-10-15,Rejected,"[""Market is high""]",63,Skeptical
int_d8e5d482,inv_ba6f8a9b,agt_104,2025-10-15,Converted,"[""Initial hesitation resolved""]",649,Enthusiastic
int_685dd9a3,inv_2d4e8772,agt_109,2025-10-15,Follow-Up,"[""EMI pressure"", ""Send details on WhatsApp""]",449,Confused
int_3ca9da5f,inv_98e658a3,agt_117,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",57,Frustrated
int_c44903f8,inv_5ac4acda,agt_110,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",55,Frustrated
int_b438fe80,inv_626960a8,agt_106,2025-10-15,Converted,"[""Initial hesitation resolved""]",531,Trusting
int_721cc428,inv_64b8ca94,agt_109,2025-10-15,Rejected,"[""Need to ask family""]",153,Annoyed
int_e381ed7d,inv_52148cf7,agt_114,2025-10-15,Rejected,"[""Need to ask family"", ""Past returns negative""]",61,Skeptical
int_f811ef60,inv_b29b1173,agt_103,2025-10-15,Rejected,"[""Income is irregular"", ""Past returns negative""]",88,Skeptical
int_5b81114c,inv_55be64f9,agt_109,2025-10-15,Rejected,"[""Competitor has zero commission"", ""Past returns negative""]",220,Skeptical
int_a5854aa2,inv_c4138ddb,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",30,Frustrated
int_dd4e8c9c,inv_8a91a833,agt_115,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",313,Busy
int_6ee7da37,inv_1a8c1532,agt_104,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",253,Curious
int_650cd3db,inv_c42971a3,agt_108,2025-10-15,Rejected,"[""EMI pressure""]",129,Annoyed
int_6a27c067,inv_747ee8bf,agt_117,2025-10-15,Follow-Up,"[""EMI pressure"", ""Send details on WhatsApp""]",212,Busy
int_c2e47806,inv_6d9ef783,agt_119,2025-10-15,Follow-Up,"[""Pocket money issue"", ""Past returns negative"", ""Send details on WhatsApp""]",598,Busy
int_e9984588,inv_4a04fe98,agt_117,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",48,Frustrated
int_5b80aae7,inv_26675597,agt_117,2025-10-15,Rejected,"[""Income is irregular"", ""Past returns negative""]",86,Annoyed
int_1f7c2502,inv_13fb83e6,agt_109,2025-10-15,Converted,"[""Initial hesitation resolved""]",1120,Enthusiastic
int_99d226c6,inv_84223d8c,agt_116,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",372,Curious
int_8864d19b,inv_1734060e,agt_109,2025-10-15,Rejected,"[""Need to ask family""]",91,Firm
int_49049b81,inv_43702e9c,agt_110,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",33,Frustrated
